City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Day,DayOfWeek,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,f{col}_Roll3
Chandigarh,2019-09-27,16.0,57.51,18.72,5.25,17.25,6.51,0.83,12.05,24.57,7.3,1.96,1.25,80.0,Satisfactory,9,27,4,22.93,73.73,6.05,0.79,0.7833333333333332
Chandigarh,2019-09-28,22.41,59.18,18.75,5.06,17.87,6.57,0.56,13.4,31.23,4.98,1.65,1.36,77.0,Satisfactory,9,28,5,16.0,57.51,5.25,0.83,0.7266666666666666
Chandigarh,2019-09-29,13.93,49.87,12.76,3.31,7.67,6.1,0.5,14.95,16.21,2.79,1.66,1.55,48.0,Good,9,29,6,22.41,59.18,5.06,0.56,0.63
Chandigarh,2019-10-01,24.45,49.4,27.37,5.3,24.85,7.27,0.85,16.05,12.58,6.07,1.89,2.33,68.0,Satisfactory,10,1,1,13.93,49.87,3.31,0.5,0.6366666666666667
Chandigarh,2019-10-02,15.77,44.47,13.35,5.38,13.63,6.2,0.54,15.9,20.96,4.99,2.73,1.79,58.0,Satisfactory,10,2,2,24.45,49.4,5.3,0.85,0.63
Chandigarh,2019-10-03,29.59,71.0,10.47,7.86,12.9,6.24,0.71,16.42,19.05,6.85,2.43,1.85,58.0,Satisfactory,10,3,3,15.77,44.47,5.38,0.54,0.7000000000000001
Chandigarh,2019-10-04,30.27,73.77,7.99,8.1,10.54,5.76,0.46,18.14,16.87,4.5,2.51,1.64,74.0,Satisfactory,10,4,4,29.59,71.0,7.86,0.71,0.57
Chandigarh,2019-10-05,25.9,77.68,9.62,4.75,10.27,5.9,0.44,15.09,17.33,4.37,2.27,1.41,72.0,Satisfactory,10,5,5,30.27,73.77,8.1,0.46,0.5366666666666666
Chandigarh,2019-10-06,38.69,82.66,10.07,4.05,10.31,6.01,0.49,14.44,15.07,4.07,1.45,1.58,83.0,Satisfactory,10,6,6,25.9,77.68,4.75,0.44,0.4633333333333334
Chandigarh,2019-10-07,53.09,112.6,8.63,5.0,9.58,5.96,0.51,11.35,17.72,4.88,0.65,1.67,94.0,Satisfactory,10,7,0,38.69,82.66,4.05,0.49,0.48
Chandigarh,2019-10-08,43.67,104.59,10.14,4.64,10.57,5.99,0.61,12.42,13.96,4.7,0.92,1.96,106.0,Moderate,10,8,1,53.09,112.6,5.0,0.51,0.5366666666666666
Chandigarh,2019-10-09,53.12,120.09,17.13,5.73,16.77,6.57,0.85,13.54,16.92,5.99,1.07,2.17,108.0,Moderate,10,9,2,43.67,104.59,4.64,0.61,0.6566666666666666
Chandigarh,2019-10-10,56.82,121.89,13.25,6.53,13.7,6.21,0.74,12.52,19.27,7.2,0.99,1.89,117.0,Moderate,10,10,3,53.12,120.09,5.73,0.85,0.7333333333333334
Chandigarh,2019-10-11,50.45,106.22,13.64,6.51,14.27,6.27,0.74,10.38,11.03,5.31,0.86,1.76,107.0,Moderate,10,11,4,56.82,121.89,6.53,0.74,0.7766666666666667
Chandigarh,2019-10-12,58.03,106.62,13.94,5.64,14.67,6.25,0.72,12.45,26.84,6.49,0.89,1.99,107.0,Moderate,10,12,5,50.45,106.22,6.51,0.74,0.7333333333333334
Chandigarh,2019-10-13,57.61,112.63,15.52,4.3,14.77,6.21,0.71,11.66,19.64,5.98,0.96,2.01,98.0,Satisfactory,10,13,6,58.03,106.62,5.64,0.72,0.7233333333333333
Chandigarh,2019-10-14,74.8,128.72,13.92,6.28,14.43,6.31,0.83,13.5,19.87,6.43,0.66,25.17,135.0,Moderate,10,14,0,57.61,112.63,4.3,0.71,0.7533333333333333
Chandigarh,2019-10-15,73.44,135.12,16.48,6.34,16.6,6.47,0.95,12.4,15.35,6.67,0.55,49.92,138.0,Moderate,10,15,1,74.8,128.72,6.28,0.83,0.83
Chandigarh,2019-10-16,83.96,151.62,17.66,6.6,17.59,6.62,1.0,10.71,19.99,7.02,0.57,1.4,158.0,Moderate,10,16,2,73.44,135.12,6.34,0.95,0.9266666666666666
Chandigarh,2019-10-17,80.65,133.85,16.88,7.57,17.78,6.95,0.88,10.2,22.35,6.95,0.55,1.33,187.0,Moderate,10,17,3,83.96,151.62,6.6,1.0,0.9433333333333332
Chandigarh,2019-10-18,56.2,108.33,12.07,5.93,12.92,6.42,0.61,10.23,24.06,4.8,0.35,1.27,122.0,Moderate,10,18,4,80.65,133.85,7.57,0.88,0.8300000000000001
Chandigarh,2019-10-19,51.84,109.52,14.08,5.48,14.22,6.49,0.62,11.54,18.3,4.92,0.4,3.8,110.0,Moderate,10,19,5,56.2,108.33,5.93,0.61,0.7033333333333333
Chandigarh,2019-10-20,53.9,111.12,10.73,5.4,11.43,6.04,0.59,11.04,18.54,4.51,0.29,2.05,105.0,Moderate,10,20,6,51.84,109.52,5.48,0.62,0.6066666666666667
Chandigarh,2019-10-21,53.79,117.94,11.51,5.22,11.97,6.14,0.54,10.41,19.03,4.71,0.3,3.57,111.0,Moderate,10,21,0,53.9,111.12,5.4,0.59,0.5833333333333334
Chandigarh,2019-10-22,47.72,106.01,10.27,4.3,10.48,6.15,0.54,9.55,22.98,4.48,1.08,2.68,108.0,Moderate,10,22,1,53.79,117.94,5.22,0.54,0.5566666666666666
Chandigarh,2019-10-23,46.9,108.1,18.05,5.96,17.37,6.75,0.73,10.67,16.13,5.49,2.45,3.01,104.0,Moderate,10,23,2,47.72,106.01,4.3,0.54,0.6033333333333334
Chandigarh,2019-10-24,71.66,130.66,21.97,7.38,21.56,7.01,0.91,9.69,15.62,6.21,3.91,3.96,110.0,Moderate,10,24,3,46.9,108.1,5.96,0.73,0.7266666666666667
Chandigarh,2019-10-25,92.3,159.18,17.22,7.59,17.86,6.61,0.99,10.21,17.21,3.33,8.64,1.03,190.0,Moderate,10,25,4,71.66,130.66,7.38,0.91,0.8766666666666666
Chandigarh,2019-10-26,104.11,150.29,12.26,6.84,13.52,6.22,0.82,10.29,18.17,3.0,6.19,0.9,231.0,Poor,10,26,5,92.3,159.18,7.59,0.99,0.9066666666666666
Chandigarh,2019-10-27,122.16,180.25,7.8,16.3,11.84,7.79,0.73,9.92,17.49,3.04,5.9,0.81,253.0,Poor,10,27,6,104.11,150.29,6.84,0.82,0.8466666666666667
Chandigarh,2019-10-28,154.85,224.22,33.17,13.6,33.08,27.94,0.82,9.24,16.2,3.21,6.21,0.76,335.0,Very Poor,10,28,0,122.16,180.25,16.3,0.73,0.79
Chandigarh,2019-10-29,110.06,184.04,36.29,19.43,43.39,40.84,1.29,9.28,14.68,3.47,8.34,0.95,268.0,Poor,10,29,1,154.85,224.22,13.6,0.82,0.9466666666666667
Chandigarh,2019-10-30,108.09,181.54,17.27,11.43,20.99,22.6,1.01,8.21,22.36,3.42,7.81,0.86,270.0,Poor,10,30,2,110.06,184.04,19.43,1.29,1.04
Chandigarh,2019-10-31,109.17,169.19,9.28,10.06,13.98,12.73,0.99,8.87,24.24,3.29,6.73,0.85,262.0,Poor,10,31,3,108.09,181.54,11.43,1.01,1.0966666666666667
Chandigarh,2019-11-01,112.71,190.12,7.24,13.46,14.1,12.82,0.89,8.29,26.53,3.43,6.82,0.8,270.0,Poor,11,1,4,109.17,169.19,10.06,0.99,0.9633333333333334
Chandigarh,2019-11-02,123.26,190.28,14.3,11.76,18.63,19.21,1.02,9.04,14.22,4.25,7.47,0.82,297.0,Poor,11,2,5,112.71,190.12,13.46,0.89,0.9666666666666668
Chandigarh,2019-11-03,135.98,215.41,4.69,8.11,5.18,5.93,0.98,11.2,18.42,5.01,7.34,1.17,283.0,Poor,11,3,6,123.26,190.28,11.76,1.02,0.9633333333333334
Chandigarh,2019-11-04,114.56,166.58,4.58,6.33,7.82,4.2,0.69,9.56,16.51,4.44,6.1,1.05,322.0,Very Poor,11,4,0,135.98,215.41,8.11,0.98,0.8966666666666666
Chandigarh,2019-11-05,53.96,115.54,7.09,6.08,9.39,6.12,0.54,9.81,17.46,4.09,4.62,1.04,148.0,Moderate,11,5,1,114.56,166.58,6.33,0.69,0.7366666666666667
Chandigarh,2019-11-06,58.85,125.5,15.47,7.78,13.85,17.58,1.02,11.69,9.64,3.88,7.38,1.16,117.0,Moderate,11,6,2,53.96,115.54,6.08,0.54,0.75
Chandigarh,2019-11-07,46.3,84.99,15.71,9.68,14.7,17.99,0.79,8.19,7.92,3.67,6.04,1.02,100.0,Satisfactory,11,7,3,58.85,125.5,7.78,1.02,0.7833333333333333
Chandigarh,2019-11-08,45.3,72.48,38.26,8.67,35.9,7.29,0.74,9.2,9.4,3.36,4.68,0.89,82.0,Satisfactory,11,8,4,46.3,84.99,9.68,0.79,0.85
Chandigarh,2019-11-09,47.33,80.15,11.26,7.59,13.85,6.391428571428572,0.61,10.8,10.68,3.82,3.91,0.92,81.0,Satisfactory,11,9,5,45.3,72.48,8.67,0.74,0.7133333333333334
Chandigarh,2019-11-10,72.51,131.65,18.24,7.08,15.67,5.492857142857143,0.85,12.45,9.62,4.04,6.33,1.23,106.0,Moderate,11,10,6,47.33,80.15,7.59,0.61,0.7333333333333334
Chandigarh,2019-11-11,103.38,157.59,14.31,10.07,9.72,4.594285714285714,0.84,9.4,13.19,16.02,5.11,4.19,198.0,Moderate,11,11,0,72.51,131.65,7.08,0.85,0.7666666666666666
Chandigarh,2019-11-12,113.03,157.15,10.32,13.33,6.5,31.08,0.79,10.7,11.25,64.33,3.32,4.45,270.0,Poor,11,12,1,103.38,157.59,10.07,0.84,0.8266666666666667
Chandigarh,2019-11-13,101.59,165.89,33.46,21.83,31.03,31.08,0.99,10.81,7.64,31.33,6.13,4.09,270.0,Poor,11,13,2,113.03,157.15,13.33,0.79,0.8733333333333334
Chandigarh,2019-11-14,101.15,173.66,30.76,20.56,25.88,31.08,1.29,12.37,9.47,1.53,6.96,3.99,214.0,Poor,11,14,3,101.59,165.89,21.83,0.99,1.0233333333333334
Chandigarh,2019-11-15,96.95,162.86,4.57,17.22,13.93,1.0,0.85,10.64,12.77,1.5,5.61,3.76,245.0,Poor,11,15,4,101.15,173.66,20.56,1.29,1.0433333333333334
Chandigarh,2019-11-16,63.35,122.19,3.11,10.68,13.76,0.7,0.5,8.08,17.52,1.19,3.48,3.4,165.0,Moderate,11,16,5,96.95,162.86,17.22,0.85,0.88
Chandigarh,2019-11-17,42.54,70.69,3.11,9.85,12.88,0.65,0.42,9.32,17.13,1.03,2.63,3.77,94.0,Satisfactory,11,17,6,63.35,122.19,10.68,0.5,0.59
Chandigarh,2019-11-18,61.85,100.77,5.34,25.44,28.08,6.43,0.67,9.22,14.66,1.15,3.57,3.38,87.0,Satisfactory,11,18,0,42.54,70.69,9.85,0.42,0.5299999999999999
Chandigarh,2019-11-19,85.34,154.54,4.536,23.764,26.16,7.061999999999999,1.07,10.57,11.05,8.69,6.84,10.44,136.0,Moderate,11,19,1,61.85,100.77,25.44,0.67,0.7200000000000001
Chandigarh,2019-11-20,92.71,157.63,3.732,22.088,24.24,7.694,1.24,11.86,8.42,10.81,2.31,1.25,215.0,Poor,11,20,2,85.34,154.54,23.764,1.07,0.9933333333333335
Chandigarh,2019-11-21,84.5,144.04,2.928,20.412,22.32,8.326,0.93,12.07,8.79,9.14,1.96,1.16,179.0,Moderate,11,21,3,92.71,157.63,22.088,1.24,1.08
Chandigarh,2019-11-22,116.3,199.37,6.619999999999999,11.435,10.97,31.08,0.87,10.74,6.22,9.34,1.87,1.23,246.0,Poor,11,22,4,84.5,144.04,20.412,0.93,1.0133333333333334
Chandigarh,2019-11-23,84.1,125.61,1.32,17.06,18.48,9.59,0.53,9.45,8.15,6.91,1.82,0.97,256.0,Poor,11,23,5,116.3,199.37,11.435,0.87,0.7766666666666667
Chandigarh,2019-11-24,44.9,76.48,2.6,18.03,20.07,5.0,0.45,10.79,8.99,5.24,1.92,1.19,107.0,Moderate,11,24,6,84.1,125.61,17.06,0.53,0.6166666666666666
Chandigarh,2019-11-25,46.55,93.05,17.99,51.27,68.73,5.0,0.87,11.2,7.16,6.89,2.25,1.14,80.0,Satisfactory,11,25,0,44.9,76.48,18.03,0.45,0.6166666666666667
Chandigarh,2019-11-26,61.28,138.26,16.84,48.98,66.05,5.0,0.84,9.71,4.22,7.59,2.31,1.12,111.0,Moderate,11,26,1,46.55,93.05,51.27,0.87,0.7200000000000001
Chandigarh,2019-11-27,32.56,64.7,18.8,52.22,70.53,5.0,0.85,10.94,5.34,7.25,2.22,1.22,88.0,Satisfactory,11,27,2,61.28,138.26,48.98,0.84,0.8533333333333334
Chandigarh,2019-11-28,42.0,74.34,28.32,29.43,51.8,5.0,0.85,10.01,5.92,8.14,1.73,7.16,100.0,Satisfactory,11,28,3,32.56,64.7,52.22,0.85,0.8466666666666667
Chandigarh,2019-11-29,50.57,91.07,40.39,8.06,36.97,5.0,0.88,10.77,7.12,9.66,0.67,0.21,95.0,Satisfactory,11,29,4,42.0,74.34,29.43,0.85,0.86
Chandigarh,2019-11-30,55.52,105.75,27.53,10.22,27.17,5.0,0.77,10.78,8.14,7.55,0.45,0.17,92.0,Satisfactory,11,30,5,50.57,91.07,8.06,0.88,0.8333333333333334
Chandigarh,2019-12-01,59.05,98.34,8.75,12.28,13.41,5.0,0.73,10.18,10.13,7.16,0.41,0.14,107.0,Moderate,12,1,6,55.52,105.75,10.22,0.77,0.7933333333333333
Chandigarh,2019-12-02,78.39,120.04,11.61,11.11,14.88,5.0,0.61,8.67,11.23,6.4,0.31,0.16,122.0,Moderate,12,2,0,59.05,98.34,12.28,0.73,0.7033333333333333
Chandigarh,2019-12-03,81.14,140.46,25.39,15.46,27.98,5.0,0.77,6.36,12.77,7.0,0.39,0.11,166.0,Moderate,12,3,1,78.39,120.04,11.11,0.61,0.7033333333333333
Chandigarh,2019-12-04,91.88,171.84,59.58,13.5,52.75,24.2,1.3,9.59,12.55,10.0,0.86,0.29,199.0,Moderate,12,4,2,81.14,140.46,15.46,0.77,0.8933333333333334
Chandigarh,2019-12-05,92.12,167.97,70.94,5.08,59.09,35.57,1.25,9.06,13.89,10.36,0.92,0.22,204.0,Poor,12,5,3,91.88,171.84,13.5,1.3,1.1066666666666667
Chandigarh,2019-12-06,77.58,135.81,44.31,10.6,41.3,44.06,0.96,10.33,9.78,8.15,0.65,0.15,186.0,Moderate,12,6,4,92.12,167.97,5.08,1.25,1.1700000000000002
Chandigarh,2019-12-07,69.8,133.11,43.97,12.89,42.09,49.26,1.0,10.46,8.77,8.82,0.64,4.82,139.0,Moderate,12,7,5,77.58,135.81,10.6,0.96,1.07
Chandigarh,2019-12-08,69.48,111.77,33.52,14.4,33.18,40.21,0.87,10.54,10.45,2.09,0.48,1.27,142.0,Moderate,12,8,6,69.8,133.11,12.89,1.0,0.9433333333333334
Chandigarh,2019-12-09,97.55,196.46,29.9,21.94,34.45,36.14,0.92,11.4,8.56,3.31,0.46,1.09,157.0,Moderate,12,9,0,69.48,111.77,14.4,0.87,0.93
Chandigarh,2019-12-10,90.07,153.17,27.56,20.88,32.57,35.75,0.86,11.91,8.73,3.3,0.43,1.0,218.0,Poor,12,10,1,97.55,196.46,21.94,0.92,0.8833333333333333
Chandigarh,2019-12-11,119.05,175.51,33.79,21.97,38.56,45.27,1.06,10.15,7.86,3.43,0.65,1.05,211.0,Poor,12,11,2,90.07,153.17,20.88,0.86,0.9466666666666667
Chandigarh,2019-12-12,108.0,141.0,34.59,23.28,40.18,47.58,1.01,8.2,8.47,3.49,0.63,1.15,307.0,Very Poor,12,12,3,119.05,175.51,21.97,1.06,0.9766666666666666
Chandigarh,2019-12-13,21.86,53.35,6.07,14.69,12.52,46.26,0.4,7.97,13.21,3.38,0.25,0.8,115.0,Moderate,12,13,4,108.0,141.0,23.28,1.01,0.8233333333333334
Chandigarh,2019-12-14,39.0,70.49,8.42,14.96,14.58,57.1,0.48,10.16,4.84,3.37,0.26,0.99,44.0,Good,12,14,5,21.86,53.35,14.69,0.4,0.63
Chandigarh,2019-12-15,39.25,63.12,7.44,11.3,11.79,43.62,0.51,9.65,5.81,3.27,0.18,1.04,70.0,Satisfactory,12,15,6,39.0,70.49,14.96,0.48,0.4633333333333334
Chandigarh,2019-12-16,41.79,77.26,7.23,10.15,11.16,31.34,0.53,6.58,3.7,3.04,0.18,0.76,69.0,Satisfactory,12,16,0,39.25,63.12,11.3,0.51,0.5066666666666667
Chandigarh,2019-12-17,61.95,101.09,4.68,12.21,9.97,37.32,0.53,6.01,4.85,3.04,0.14,0.73,89.0,Satisfactory,12,17,1,41.79,77.26,10.15,0.53,0.5233333333333333
Chandigarh,2019-12-18,49.36,82.55,6.34,11.18,10.87,33.79,0.62,5.7,3.93,4.8,0.22,0.74,95.0,Satisfactory,12,18,2,61.95,101.09,12.21,0.53,0.56
Chandigarh,2019-12-19,91.41,119.91,7.9,14.2,13.76,33.11,0.66,7.77,5.84,7.02,0.29,0.84,149.0,Moderate,12,19,3,49.36,82.55,11.18,0.62,0.6033333333333334
Chandigarh,2019-12-20,98.48,132.54,8.48,14.95,14.25,42.05,0.8,8.64,8.29,8.3,0.25,0.88,204.0,Poor,12,20,4,91.41,119.91,14.2,0.66,0.6933333333333334
Chandigarh,2019-12-21,68.55,119.96,5.88,11.44,10.79,40.98,0.8,5.95,8.99,7.21,0.21,2.3,199.0,Moderate,12,21,5,98.48,132.54,14.95,0.8,0.7533333333333333
Chandigarh,2019-12-22,46.06,87.11,2.7,11.25,8.04,36.8,0.62,6.88,11.38,0.08,0.13,0.83,101.0,Moderate,12,22,6,68.55,119.96,11.44,0.8,0.7400000000000001
Chandigarh,2019-12-23,41.79,83.61,6.97,12.09,11.87,40.76,0.66,6.83,8.97,4.17,0.22,0.69,80.0,Satisfactory,12,23,0,46.06,87.11,11.25,0.62,0.6933333333333334
Chandigarh,2019-12-24,67.27,132.94,10.35,13.21,15.23,36.41,0.72,6.88,8.48,7.96,0.21,0.81,110.0,Moderate,12,24,1,41.79,83.61,12.09,0.66,0.6666666666666666
Chandigarh,2019-12-25,35.08,65.55,3.48,9.79,7.92,26.09,0.49,5.65,9.85,5.42,0.11,0.65,96.0,Satisfactory,12,25,2,67.27,132.94,13.21,0.72,0.6233333333333333
Chandigarh,2019-12-26,38.86,79.99,2.22,10.41,7.23,22.17,0.49,6.14,10.21,4.76,0.11,0.62,69.0,Satisfactory,12,26,3,35.08,65.55,9.79,0.49,0.5666666666666667
Chandigarh,2019-12-27,61.39,131.32,3.7,14.23,10.0,25.4,0.58,4.76,6.78,6.06,0.18,0.5,97.0,Satisfactory,12,27,4,38.86,79.99,10.41,0.49,0.52
Chandigarh,2019-12-28,77.1,156.58,12.15,11.78,14.9,25.82,0.69,6.58,6.12,6.54,0.24,0.64,127.0,Moderate,12,28,5,61.39,131.32,14.23,0.58,0.5866666666666666
Chandigarh,2019-12-29,58.68,99.91,11.84,12.41,16.18,24.38,0.77,5.62,9.04,7.95,0.24,0.68,149.0,Moderate,12,29,6,77.1,156.58,11.78,0.69,0.68
Chandigarh,2019-12-30,72.34,140.37,38.14,16.28,36.66,26.86,1.04,6.59,6.52,8.77,5.1,1.28,102.0,Moderate,12,30,0,58.68,99.91,12.41,0.77,0.8333333333333334
Chandigarh,2019-12-31,77.06,145.42,49.23,14.74,48.79,24.95,1.24,7.27,6.62,10.96,0.42,0.72,206.0,Poor,12,31,1,72.34,140.37,16.28,1.04,1.0166666666666666
Chandigarh,2020-01-01,63.22,135.76,46.81,15.96,45.21,24.73,1.11,7.79,8.1,9.14,0.38,0.78,132.0,Moderate,1,1,2,77.06,145.42,14.74,1.24,1.1300000000000001
Chandigarh,2020-01-02,45.65,102.2,40.57,13.18,39.43,29.29,0.97,8.9,22.51,7.93,0.74,0.88,109.0,Moderate,1,2,3,63.22,135.76,15.96,1.11,1.1066666666666667
Chandigarh,2020-01-03,45.79,94.86,36.01,11.14,34.87,46.37,0.93,11.32,14.29,8.27,1.11,0.99,102.0,Moderate,1,3,4,45.65,102.2,13.18,0.97,1.0033333333333332
Chandigarh,2020-01-04,53.46,108.55,23.92,13.16,26.12,45.85,0.84,9.13,9.92,7.1,0.64,1.01,100.0,Satisfactory,1,4,5,45.79,94.86,11.14,0.93,0.9133333333333334
Chandigarh,2020-01-05,51.15,106.42,6.6,13.63,12.1,35.98,0.64,8.39,9.66,5.65,0.23,0.9,109.0,Moderate,1,5,6,53.46,108.55,13.16,0.84,0.8033333333333333
Chandigarh,2020-01-06,37.92,65.35,10.22,12.04,14.32,38.35,0.57,9.79,6.99,5.4,0.14,0.98,85.0,Satisfactory,1,6,0,51.15,106.42,13.63,0.64,0.6833333333333332
Chandigarh,2020-01-07,28.87,48.29,29.12,11.69,29.7,39.27,0.79,8.73,8.44,6.69,0.18,1.02,56.0,Satisfactory,1,7,1,37.92,65.35,12.04,0.57,0.6666666666666666
Chandigarh,2020-01-08,31.92,43.82,18.41,9.94,19.91,38.98,0.61,7.9,10.9,4.94,0.16,0.91,48.0,Good,1,8,2,28.87,48.29,11.69,0.79,0.6566666666666666
Chandigarh,2020-01-09,28.35,47.36,3.41,11.19,8.54,35.22,0.44,5.58,12.51,4.01,0.37,0.81,49.0,Good,1,9,3,31.92,43.82,9.94,0.61,0.6133333333333334
Chandigarh,2020-01-10,27.82,63.04,7.97,11.61,12.46,33.56,0.5,6.0,10.61,4.62,0.22,0.26,58.0,Satisfactory,1,10,4,28.35,47.36,11.19,0.44,0.5166666666666667
Chandigarh,2020-01-11,46.57,108.09,19.2,15.57,23.47,24.35,0.76,6.55,8.43,6.31,0.16,0.31,80.0,Satisfactory,1,11,5,27.82,63.04,11.61,0.5,0.5666666666666668
Chandigarh,2020-01-12,75.8,165.63,17.43,17.6,23.12,24.83,0.92,9.83,6.26,9.58,0.16,0.39,123.0,Moderate,1,12,6,46.57,108.09,15.57,0.76,0.7266666666666667
Chandigarh,2020-01-13,63.64,120.83,18.37,15.63,23.05,29.22,0.88,7.38,7.63,8.33,0.17,0.32,170.0,Moderate,1,13,0,75.8,165.63,17.6,0.92,0.8533333333333334
Chandigarh,2020-01-14,39.14,73.4,13.13,9.24,15.17,33.17,0.69,6.7,8.2,6.8,0.16,0.25,88.0,Satisfactory,1,14,1,63.64,120.83,15.63,0.88,0.8300000000000001
Chandigarh,2020-01-15,46.49,85.04,12.44,12.03,16.45,31.7,0.68,7.03,9.22,6.39,0.16,0.3,77.0,Satisfactory,1,15,2,39.14,73.4,9.24,0.69,0.75
Chandigarh,2020-01-16,40.07,79.2,7.15,11.91,11.96,29.08,0.67,6.47,8.12,6.54,0.15,0.27,80.0,Satisfactory,1,16,3,46.49,85.04,12.03,0.68,0.68
Chandigarh,2020-01-17,48.86,90.27,16.22,10.91,18.44,41.64,0.75,7.18,6.46,6.81,0.19,0.25,85.0,Satisfactory,1,17,4,40.07,79.2,11.91,0.67,0.7000000000000001
Chandigarh,2020-01-18,58.57,134.0,18.14,11.8,20.29,47.37,0.69,8.39,8.28,6.26,0.19,1.71,110.0,Moderate,1,18,5,48.86,90.27,10.91,0.75,0.7033333333333333
Chandigarh,2020-01-19,46.76,96.89,20.11,11.33,22.08,35.94,0.78,7.99,10.35,6.54,0.29,0.97,112.0,Moderate,1,19,6,58.57,134.0,11.8,0.69,0.7400000000000001
Chandigarh,2020-01-20,54.78,127.45,27.83,13.64,29.01,42.26,0.96,6.46,8.95,7.74,0.44,0.83,93.0,Satisfactory,1,20,0,46.76,96.89,11.33,0.78,0.81
Chandigarh,2020-01-21,65.75,140.69,38.7,16.84,39.52,43.79,1.03,9.06,9.56,9.44,0.6,1.04,136.0,Moderate,1,21,1,54.78,127.45,13.64,0.96,0.9233333333333333
Chandigarh,2020-01-22,41.75,93.67,18.17,12.43,21.1,48.99,0.73,7.32,6.54,6.48,0.46,0.91,112.0,Moderate,1,22,2,65.75,140.69,16.84,1.03,0.9066666666666666
Chandigarh,2020-01-23,29.8,72.37,1.59,10.72,6.48,50.54,0.43,5.37,12.63,3.94,0.14,0.68,73.0,Satisfactory,1,23,3,41.75,93.67,12.43,0.73,0.73
Chandigarh,2020-01-24,27.35,82.96,1.26,13.16,7.67,48.75,0.54,5.84,14.54,4.31,0.11,0.58,75.0,Satisfactory,1,24,4,29.8,72.37,10.72,0.43,0.5666666666666667
Chandigarh,2020-01-25,50.16,107.88,35.84,13.38,35.43,35.96,1.03,7.56,3.2,6.75,0.28,0.83,99.0,Satisfactory,1,25,5,27.35,82.96,13.16,0.54,0.6666666666666666
Chandigarh,2020-01-26,63.05,108.46,29.72,14.09,31.22,32.77,0.9,8.11,11.11,5.95,0.15,1.05,117.0,Moderate,1,26,6,50.16,107.88,13.38,1.03,0.8233333333333334
Chandigarh,2020-01-27,70.05,123.37,26.66,18.67,31.12,36.16,0.98,8.26,9.31,8.21,0.36,2.29,93.0,Satisfactory,1,27,0,63.05,108.46,14.09,0.9,0.9700000000000001
Chandigarh,2020-01-28,40.04,89.37,15.87,17.71,21.46,70.87,0.64,7.53,10.27,5.05,0.25,0.73,142.0,Moderate,1,28,1,70.05,123.37,18.67,0.98,0.84
Chandigarh,2020-01-29,23.83,68.76,6.6,16.39,13.86,65.83,0.51,7.44,8.83,0.0,0.0,0.0,72.0,Satisfactory,1,29,2,40.04,89.37,17.71,0.64,0.71
Chandigarh,2020-01-30,26.33,65.41,4.78,11.56,9.73,52.34,0.46,5.88,9.77,3.21,0.15,0.46,76.0,Satisfactory,1,30,3,23.83,68.76,16.39,0.51,0.5366666666666667
Chandigarh,2020-01-31,33.27,66.36,4.48,12.56,7.49,68.76,0.6,6.3,7.45,5.07,0.24,0.69,55.0,Satisfactory,1,31,4,26.33,65.41,11.56,0.46,0.5233333333333333
Chandigarh,2020-02-01,46.01,85.01,3.21,15.01,5.53,79.53,0.82,7.97,12.24,7.04,0.38,0.85,95.0,Satisfactory,2,1,5,33.27,66.36,12.56,0.6,0.6266666666666666
Chandigarh,2020-02-02,36.92,82.32,4.52,12.5,10.0,52.13,0.57,6.96,13.45,5.16,0.16,0.79,75.0,Satisfactory,2,2,6,46.01,85.01,15.01,0.82,0.6633333333333333
Chandigarh,2020-02-03,45.69,115.3,17.36,14.34,20.79,48.4,0.76,7.01,10.43,5.97,0.3,0.77,95.0,Satisfactory,2,3,0,36.92,82.32,12.5,0.57,0.7166666666666667
Chandigarh,2020-02-04,48.43,112.21,32.31,16.22,34.89,45.63,0.87,8.97,11.01,7.08,0.42,0.82,113.0,Moderate,2,4,1,45.69,115.3,14.34,0.76,0.7333333333333334
Chandigarh,2020-02-05,44.5,85.81,1.37,11.9,7.21,41.06,0.5,7.05,13.06,4.56,0.15,0.69,98.0,Satisfactory,2,5,2,48.43,112.21,16.22,0.87,0.71
Chandigarh,2020-02-06,44.26,93.7,15.06,13.75,18.79,51.85,0.71,7.71,9.21,5.77,0.33,0.8,83.0,Satisfactory,2,6,3,44.5,85.81,11.9,0.5,0.6933333333333334
Chandigarh,2020-02-07,52.11,95.92,29.84,17.65,28.07,52.94,0.82,9.1,9.83,6.73,0.42,0.94,102.0,Moderate,2,7,4,44.26,93.7,13.75,0.71,0.6766666666666666
Chandigarh,2020-02-08,56.44,94.22,9.91,15.27,15.03,37.51,0.67,7.94,10.93,5.92,0.24,0.79,91.0,Satisfactory,2,8,5,52.11,95.92,17.65,0.82,0.7333333333333333
Chandigarh,2020-02-09,58.61,103.76,23.06,19.65,28.42,24.01,0.82,10.03,9.18,6.61,0.3,0.92,101.0,Moderate,2,9,6,56.44,94.22,15.27,0.67,0.7699999999999999
Chandigarh,2020-02-10,58.08,109.57,25.78,18.27,30.22,26.54,0.89,8.69,10.81,6.72,1.58,3.27,109.0,Moderate,2,10,0,58.61,103.76,19.65,0.82,0.7933333333333333
